[2022/02/21 14:22:18] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='cifar_model', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/02/21 14:22:58] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/02/21 17:59:23] - 71 	 151.3 	 	 28.7 	 	 0.1000 	 0.8385 	 0.7742 	 1.4048 	 	 0.4660 	 	 0.8598 	 0.7360 	 1.3976 	 	 0.4731
[2022/02/21 18:02:23] - 72 	 151.2 	 	 28.7 	 	 0.1000 	 0.8336 	 0.7757 	 1.4005 	 	 0.4667 	 	 0.8434 	 0.7469 	 1.3957 	 	 0.4765
[2022/02/21 18:05:22] - 73 	 151.3 	 	 28.7 	 	 0.1000 	 0.8365 	 0.7767 	 1.4042 	 	 0.4647 	 	 0.8469 	 0.7422 	 1.4358 	 	 0.4600
[2022/02/21 18:08:22] - 74 	 151.3 	 	 28.7 	 	 0.1000 	 0.8374 	 0.7740 	 1.4057 	 	 0.4635 	 	 0.8755 	 0.7331 	 1.4231 	 	 0.4700
[2022/02/21 18:11:22] - 75 	 151.2 	 	 28.7 	 	 0.1000 	 0.8327 	 0.7784 	 1.3983 	 	 0.4667 	 	 0.8638 	 0.7551 	 1.4217 	 	 0.4693
[2022/02/21 18:14:22] - 76 	 151.2 	 	 28.7 	 	 0.1000 	 0.8309 	 0.7794 	 1.4014 	 	 0.4663 	 	 0.8624 	 0.7212 	 1.4370 	 	 0.4647
[2022/02/21 18:17:22] - 77 	 151.3 	 	 28.7 	 	 0.1000 	 0.8351 	 0.7737 	 1.4033 	 	 0.4662 	 	 0.8573 	 0.7520 	 1.4310 	 	 0.4668
[2022/02/21 18:20:22] - 78 	 151.3 	 	 28.7 	 	 0.1000 	 0.8311 	 0.7765 	 1.3980 	 	 0.4639 	 	 0.8380 	 0.7378 	 1.4202 	 	 0.4700
[2022/02/21 18:23:22] - 79 	 151.3 	 	 28.7 	 	 0.1000 	 0.8359 	 0.7755 	 1.4013 	 	 0.4648 	 	 0.8376 	 0.7566 	 1.3957 	 	 0.4774
[2022/02/21 18:26:22] - 80 	 151.3 	 	 28.7 	 	 0.1000 	 0.8272 	 0.7785 	 1.3973 	 	 0.4664 	 	 0.8644 	 0.7304 	 1.4161 	 	 0.4700
[2022/02/21 18:29:22] - 81 	 151.3 	 	 28.7 	 	 0.1000 	 0.8287 	 0.7777 	 1.3983 	 	 0.4654 	 	 0.8740 	 0.7100 	 1.4437 	 	 0.4560
[2022/02/21 18:32:22] - 82 	 151.3 	 	 28.7 	 	 0.1000 	 0.8310 	 0.7758 	 1.3990 	 	 0.4681 	 	 0.8716 	 0.7317 	 1.4106 	 	 0.4710
[2022/02/21 18:35:22] - 83 	 151.3 	 	 28.7 	 	 0.1000 	 0.8258 	 0.7801 	 1.3938 	 	 0.4695 	 	 0.8450 	 0.7472 	 1.4161 	 	 0.4705
[2022/02/21 18:38:22] - 84 	 151.3 	 	 28.7 	 	 0.1000 	 0.8237 	 0.7820 	 1.3939 	 	 0.4675 	 	 0.8308 	 0.7518 	 1.4067 	 	 0.4657
[2022/02/21 18:41:22] - 85 	 151.3 	 	 28.7 	 	 0.1000 	 0.8256 	 0.7801 	 1.3930 	 	 0.4679 	 	 0.8758 	 0.7287 	 1.4211 	 	 0.4728
[2022/02/21 18:44:22] - 86 	 151.3 	 	 28.7 	 	 0.1000 	 0.8272 	 0.7779 	 1.3970 	 	 0.4676 	 	 0.8945 	 0.6970 	 1.4326 	 	 0.4569
[2022/02/21 18:47:22] - 87 	 151.3 	 	 28.7 	 	 0.1000 	 0.8242 	 0.7804 	 1.3943 	 	 0.4667 	 	 0.8778 	 0.7306 	 1.4332 	 	 0.4680
[2022/02/21 18:50:22] - 88 	 151.2 	 	 28.7 	 	 0.1000 	 0.8304 	 0.7772 	 1.3980 	 	 0.4659 	 	 0.8538 	 0.7475 	 1.4129 	 	 0.4723
[2022/02/21 18:53:22] - 89 	 151.3 	 	 28.7 	 	 0.1000 	 0.8239 	 0.7799 	 1.3935 	 	 0.4668 	 	 0.8915 	 0.7276 	 1.4701 	 	 0.4538
[2022/02/21 18:56:22] - 90 	 151.3 	 	 28.7 	 	 0.1000 	 0.8212 	 0.7829 	 1.3901 	 	 0.4707 	 	 0.8302 	 0.7565 	 1.4041 	 	 0.4769
[2022/02/21 18:59:22] - 91 	 151.3 	 	 28.7 	 	 0.1000 	 0.8264 	 0.7789 	 1.3962 	 	 0.4679 	 	 0.8963 	 0.7385 	 1.4409 	 	 0.4644
[2022/02/21 19:02:22] - 92 	 151.3 	 	 28.7 	 	 0.1000 	 0.8265 	 0.7767 	 1.3967 	 	 0.4667 	 	 0.9080 	 0.7339 	 1.4326 	 	 0.4833
[2022/02/21 19:05:22] - 93 	 151.3 	 	 28.7 	 	 0.1000 	 0.8222 	 0.7787 	 1.3924 	 	 0.4687 	 	 0.8855 	 0.7432 	 1.4212 	 	 0.4691
[2022/02/21 19:08:22] - 94 	 151.3 	 	 28.7 	 	 0.1000 	 0.8218 	 0.7818 	 1.3916 	 	 0.4674 	 	 0.8579 	 0.7353 	 1.4201 	 	 0.4661
[2022/02/21 19:11:22] - 95 	 151.3 	 	 28.7 	 	 0.1000 	 0.8264 	 0.7790 	 1.3964 	 	 0.4649 	 	 0.8673 	 0.7480 	 1.4077 	 	 0.4693
[2022/02/21 19:14:22] - 96 	 151.3 	 	 28.7 	 	 0.1000 	 0.8233 	 0.7805 	 1.3920 	 	 0.4693 	 	 0.8410 	 0.7398 	 1.4126 	 	 0.4661
[2022/02/21 19:17:22] - 97 	 151.3 	 	 28.7 	 	 0.1000 	 0.8203 	 0.7837 	 1.3918 	 	 0.4679 	 	 0.8332 	 0.7574 	 1.4050 	 	 0.4750
[2022/02/21 19:20:22] - 98 	 151.3 	 	 28.7 	 	 0.1000 	 0.8156 	 0.7841 	 1.3870 	 	 0.4690 	 	 0.8757 	 0.7445 	 1.4250 	 	 0.4728
[2022/02/21 19:23:22] - 99 	 151.3 	 	 28.7 	 	 0.0100 	 0.8204 	 0.7802 	 1.3910 	 	 0.4679 	 	 0.8702 	 0.7221 	 1.4084 	 	 0.4785
[2022/02/21 19:26:22] - 100 	 151.3 	 	 28.7 	 	 0.0100 	 0.7073 	 0.8176 	 1.1999 	 	 0.5365 	 	 0.6533 	 0.8078 	 1.2702 	 	 0.5132
[2022/02/21 19:29:23] - 101 	 151.3 	 	 28.7 	 	 0.0100 	 0.6276 	 0.8387 	 1.1344 	 	 0.5566 	 	 0.6375 	 0.8114 	 1.2618 	 	 0.5214
[2022/02/21 19:32:23] - 102 	 151.3 	 	 28.7 	 	 0.0100 	 0.5993 	 0.8456 	 1.1088 	 	 0.5671 	 	 0.6477 	 0.8104 	 1.2831 	 	 0.5189
[2022/02/21 19:35:23] - 103 	 151.3 	 	 28.7 	 	 0.0100 	 0.5810 	 0.8538 	 1.0911 	 	 0.5703 	 	 0.6227 	 0.8211 	 1.2583 	 	 0.5217
